"","loc","loc.correct","source","Freq","alreadyInGazet","ordemGazet","statusInGazet","country","stateProvince","municipality","locality","meanLatitude","meanLongitude"
"51579","brazil_sao paulo_ribeirao cachoeira","","splink",13,FALSE,NA,NA,"Brazil","São Paulo","sousas","estado de sao paulo municipio campinas distrito de sousas ribeirao cachoeira",-22.2584562,-48.7420254
"51657","brazil_sao paulo_ribeirao grande_futura estrada acesso","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","Ribeirão Grande","mina de calcario da cbef futura estrada de acesso ( 9 ) | mina de calcario da cbe futura estrada de acesso ( 4 )",-24.18888629,-48.35862193
"51883","brazil_sao paulo_ribeirao preto_estacao ecologica ribeirao preto, mata santa teresa, trilha anterior a trilha corrego que divide a reserva","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","Ribeirão Preto","estacao ecologica de ribeirao preto (mata de santa teresa) trilha anterior a trilha do corrego que divide a reserva ( 7 ) | estacao ecologica de ribeirao preto (mata santa teresa) trilha anterior a trilha do corrego que divide a reserva ( 4 ) | estacao ecologica ribeirao preto (mata de santa teresa) trilha anterior a trilha do corrego que divide a reserva ( 2 )",-21.2272263307692,-47.8528399692308
"51946","brazil_sao paulo_ribeirao preto_fazenda baixadao","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","Ribeirão Preto","fazenda baixadao",-21.1605782384615,-50.0655921538462
"52129","brazil_sao paulo_ribeirao preto_parque nacional serra canastra","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","Ribeirão Preto","parque nacional da serra da canastra ( 10 ) | parque nacional da serra da canastra cachoeira casca d'anta (parte alta) ( 2 ) | parque nacional da serra da canastra cachoeira casca d'anta (parte baixa) ( 1 )",-20.2626495384615,-46.4515172307692
"52184","brazil_sao paulo_ribeirao preto_reserva 2","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","Ribeirão Preto","proximo ribeirao da onca (reserva 2) ( 4 ) | reserva 2 ( 4 ) | proximo ao ribeirao da onca (reserva 2) ( 3 ) | reserva 2 proxima ao ribeirao da onca ( 2 )",-21.2582673123077,-50.0738011076923
"52289","brazil_sao paulo_riberao pires_serra moji","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","riberao pires ( 4 )","serra de moji 1/2 to 1 km west of paranapiacaba abovantos ""alto da serra"" ( 2 ) | serra do moji 1/2 to 1 km west of paranapiacaba above santos ""alto da serra"" ( 2 ) | serra do moji 1/2 to 1 km west of paranapiacaba above santos alto da serra mun de riberao pires ( 2 ) | mun of riberao pires serra do moji paranapiacaba above santos 1/2-1 km w of ""alto da serra"" ( 1 ) | mun riberao pires; serra do moji 05-1 km w of paranapiacaba above santos ""alto da serra"" ( 1 ) | serra do moji 1/2 to 1 km west of above santos alto da serra mun de riberao pires in semi-open places and along trail on wet scrubby ridge in montane rain forest ( 1 )",-22.3757518769231,-48.5554619076923
"52368","brazil_sao paulo_rio claro_arredores campus unesp","","gbif_reflora_splink",13,FALSE,NA,NA,"Brazil","São Paulo","Rio Claro","arredores do campus da unesp bela vista ( 3 ) | arredores do campus unesp ( 3 ) | arredores do campus da unesp ( 2 ) | arredores do campus da unesp habitat: cultivada ( 2 ) | arredores do campus da unesp - bela vista ( 1 ) | arredores do campus unesp - bela vista ( 1 )",-22.3847204476923,-47.57375815
"52398","brazil_sao paulo_rio claro_banco sementes solo no horto florestal navarro andrade","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","Rio Claro","banco de sementes de solo no horto florestal navarro de andrade latossolo vermelho/amarelo ( 11 ) | banco de sementes de solo no horto florestal navarro de andrade latossolo vermelho-amarelo ( 2 )",-22.37317398,-47.57956155
"52636","brazil_sao paulo_rio claro_horto florestal ""navarro andrade""","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","Rio Claro","horto florestal ""navarro de andrade"" coordenada calculada ( 7 ) | horto florestal ""navarro de andrade"" ( 2 ) | horto florestal ""navarro de andrade"" represa da sede ( 2 ) | horto florestal ""navarro de andrade"" banco de semente de solo coordenada calculada ( 1 ) | horto florestal ""navarro de andrade""represa da sede ( 1 )",-22.3963489923077,-47.5695749038462
"52979","brazil_sao paulo_riversul_estrada riversul itabera","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","Riversul","estrada riversul-itabera",-23.84676781,-49.44770971
"53015","brazil_sao paulo_rocky hillside campo on serra bocaina","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","","rocky hillside campo on serra da bocaina (burned last year) ( 8 ) | rocky hillside campo on serra da bocaina ( 4 ) | rocky hillside campo on serra da bocaina (burned last year) e do sao paulo ( 1 )",-22.3489747846154,-48.1180307230769
"53016","brazil_sao paulo_rocky hillside campo on serra bocaina_rocky hillside campo on serra bocaina","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","","rocky hillside campo on serra da bocaina (burned last year) ( 8 ) | rocky hillside campo on serra da bocaina ( 4 ) | rocky hillside campo on serra da bocaina (burned last year) e do sao paulo ( 1 )",-22.3489747846154,-48.1180307230769
"53085","brazil_sao paulo_rodovia byron a","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","Dracena","rodovia byron de a nogueira fazenda vista alegre situada do lado esquerdo da pista no sentido dracena-ouro verde ( 5 ) | rodovia byron de a nogueira fazenda vista alegre situada do lado esquerdo da pista no sentido dracena - ouro verde ( 2 ) | rod byron de a nogueira faz vista alegure ( 1 ) | rod byron de a nogueira fazenda vista alegre situada do lado esquerdo da pista no sentido dracena - ouro verde ( 1 ) | rod byron de a nogueira fazenda vista alegre situada do lado esquerdo da pista no sentido dracena-ouro verde ( 1 ) | rodovia byron de a nogueira fazenda vista alegre situada do lado direito da pista no sentido dracena - ouro verde ( 1 )",-21.5508310153846,-51.5798496584615
"53132","brazil_sao paulo_rodovia fabio talarico","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","São João da Boa Vista ( 11 ) | São José da Bela Vista ( 2 )","rodovia fabio talarico borda de lago da fazenda santa maria localizada na altura do km 51 ( 6 ) | rodovia fabio talarico borda do lago da fazenda santa maria localizada na altura do km 51 ( 2 ) | rodovia fabio talarico brejo localizado na fazenda santa maria na altura do km 51 ( 2 ) | rod fabio talarico borda do lago da fazenda santa maria localizada na altura do km 51 ( 1 ) | rodovia fabio talarico boda de lago da fazenda santa maria localizada na altura do km 51 ( 1 ) | rodovia fabio talarico fazenda santa maria localizada na altura do km 51 ( 1 )",-21.7637493530769,-46.9288650669231
"53173","brazil_sao paulo_rodovia jaboticabal","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","Jaboticabal ( 7 ) | Guariba ( 6 )","rodovia jaboticabal - matao sentido matao na divisa com guariba nas proximidades da entrada da fazenda bonfim ( 8 ) | rodovia jaboticabal - matao sentido matao na divisa com guariba nas proximidades da entrada da fazenda bondim ( 2 ) | rodovia jaboticabal - matao sentido matao na divisa com guariba nas proximidades da entrada da fazenda bonfim (datum corrego alegre) ( 2 ) | rodovia jaboticabal - matao na divisa com guariba nas proximidades da entrada da fazenda bonfim (datum corrego alegre) ca 600m ( 1 )",-21.2543587692308,-48.3217946923077
"53174","brazil_sao paulo_rodovia jaboticabal #?# matao","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","Jaboticabal ( 10 ) | Guariba ( 3 )","rodovia jaboticabal #?# matao sentido matao na divisa com guariba nas proximidades da entrada da fazenda bonfim ( 10 ) | rodovia jaboticabal #?# matao sentido matao na divisa com guariba e jaboticabal nas proximidades da entrada da fazenda bonfim ( 2 ) | rodovia jaboticabal #?# matao sentido matao na divisa com guariba e taquaritinga nas proximidades da entrada da fazenda bonfim ( 1 )",-21.2543587692308,-48.3217946923077
"53387","brazil_sao paulo_rodovia vicinal paraiso monte azul paulista","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","Monte Azul Paulista","rodovia vicinal paraiso- monte azul paulista faz de laranja junto a rodovia ( 5 ) | rodovia vicinal paraiso-monte azul paulista fazenda de laranja junto a rodovia ( 4 ) | rodovia vicinal paraiso -monte azul paulista fazenda de laranja junto a rodovia ( 1 ) | rodovia vicinal paraiso monte azul paulista fazenda de laranja junto a rodovia ( 1 ) | rodovia vicinal paraiso-monte azul paulista fazenda de laranjas junto a rodovia ( 1 ) | rodovia vicinal paraiso-monte azul paulista; fazenda de laranja junto a rodovia; ca 48o40'w e 20o58's ( 1 )",-20.9615387692308,-48.6646156153846
"54101","brazil_sao paulo_salesopolis_parque estadual serra mar estrada intermediaria petrobras","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","Salesópolis","parque estadual da serra do mar estrada intermediaria da petrobras trilha da torre (sabesp) ( 4 ) | parque estadual da serra do mar estrada intermediaria da petrobras ( 3 ) | parque estadual da serra do mar estrada intermediaria da petrobras km 47 ( 1 ) | parque estadual da serra do mar estrada intermediaria da petrobras trilha da torre (sabesp) floresta ombrofila densa montana ( 1 ) | parque estadual da serra do mar estrada intermediaria da petrobras trilha da torre (sabesp) floresta ombrofila densa montana (sad69) ( 1 ) | parque estadual da serra do mar estrada intermediaria da petrobras trilha da torre (sabesp); ( 1 )",-23.5860231384615,-45.8186759153846
"54868","brazil_sao paulo_santo andre_biologica","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","Santo André","alto da serra (biologica) ( 11 ) | alto da serra biologica ( 1 ) | alto da serra est biologica mata ( 1 )",-21.1374106923077,-45.0116048461539
"55129","brazil_sao paulo_santo andre_nos limites estacao biologica instituto botanica","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","Santo André","vila de paranapiacaba trilha do rio mogi nos limites da estacao biologica do instituto de botanica",-21.1698463846154,-44.868742
"55155","brazil_sao paulo_santo andre_parque ecologico municipal nascentes paranapiacaba, beira estrada","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","Santo André","paranapiacaba caminho da bela vista parque ecologico municipal das nascentes de paranapiacaba floresta ombrofila densa beira de estrada coletada no caminho para as 2 torres material para silica ( 4 ) | paranapiacaba caminho da bela vista parque ecologico municipal das nascentes de paranapiacaba floresta ombrofila densa beira de estrada no retorno para a guarita material para silica ( 4 ) | paranapiacaba caminho da bela vista parque ecologico municipal das nascentes de paranapiacaba floresta ombrofila densa beira de estrada coletada na encruzilhada das 2 torres e o mirante material para silica ( 2 ) | paranapiacaba caminho da bela vista parque ecologico municipal das nascentes de paranapiacaba floresta ombrofila densa beira de estrada coletada na encruzilhada das 2 torres e o mirante subindo ao lado direito material para silica ( 1 ) | paranapiacaba caminho da bela vista parque ecologico municipal das nascentes de paranapiacaba floresta ombrofila densa beira de estrada individuo 1 coletado no caminho para as 2 torres lado direito material para silica ( 1 ) | paranapiacaba caminho da bela vista parque ecologico municipal das nascentes de paranapiacaba floresta ombrofila densa beira de estrada individuo 2 coletado na encruzilhada entre as 2 torres e o mirante material para silica ( 1 )",-23.7870603846154,-46.3041934615385
"55568","brazil_sao paulo_santos_area santa casa misericordia","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","Santos","area da santa casa de misericordia vale do jurubatuba mata ( 12 ) | area da santa casa de misericordia mata de encos ( 1 )",-23.9515104995133,-46.3261412940505
"55672","brazil_sao paulo_santos_morro forte itaipu","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","Santos","morro do forte itaipu ( 7 ) | morro do forte itaipu praia grande ( 4 ) | morro do forte itaipu - praia grande ( 1 ) | morro forte de itaipu praia grande ( 1 )",-23.84964748,-46.27981485
"55678","brazil_sao paulo_santos_morro monte serrat","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","Santos","morro do monte serrat face voltada para o arena clube ( 7 ) | morro do monte serrat face voltada para a cet e avenida ana costa ( 3 ) | caminho monsenhor moreira 33 - morro do monte serrat ( 2 ) | morro do monte serrat ( 1 )",-23.9340525753846,-46.3268839115385
"55679","brazil_sao paulo_santos_morro nova cintra","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","Santos","morro da nova cintra ( 10 ) | morro da nova cintra sobre barranco umido no pe do morro ( 1 ) | morro da nova cintra zona noroeste ( 1 ) | morro nova cintra ( 1 )",-23.84964748,-46.27981485
"56190","brazil_sao paulo_sao carlos_fazenda conchin","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","São Carlos","fazenda conchin",-21.9403084846154,-47.8724088692308
"56236","brazil_sao paulo_sao carlos_parque ecologico","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","São Carlos","parque ecologico ( 12 ) | parque ecologico (canaleta) ( 1 )",-21.9862920307692,-47.8932723292308
"56534","brazil_sao paulo_sao jose barreiro_caminho pico tira chapeu","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","São José do Barreiro","caminho do pico tira chapeu ( 12 ) | caminho do pico tira chapeu campo de altitude ( 1 )",-22.7321321823077,-44.5842806823077
"56582","brazil_sao paulo_sao jose barreiro_estrada para babilonia","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","São José do Barreiro","estrada para babilonia ( 12 ) | estrada para babilonia campo rupestre ( 1 )",-22.7321321823077,-44.5842806823077
"56730","brazil_sao paulo_sao jose barreiro_mata ao lado corrego adjacente a pousada chao estrelas","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","São José do Barreiro","mata ao lado do corrego adjacente a pousada chao de estrelas ( 11 ) | mata ao lado do corrego adjacente a pousada chao de estrelas  ( 2 )",-22.7166695384615,-44.6405973846154
"57162","brazil_sao paulo_sao jose campos_acessada pela estrada santa barbara","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","São José dos Campos","distrito de sao francisco xavier propriedade da sra ligia e do sr eduardo acessada pela estrada santa barbara ( 8 ) | distrito de sao francisco xavier propriedade do sr marcos acessada pela estrada santa barbara ( 3 ) | distrito de sao francisco xavier propriedade da sr ligia e do sr eduardo acessada pela estrada santa barbara ( 1 ) | propriedade da sra ligia e do sr eduardo acessada pela estrada santa barbara ( 1 )",-22.8722866153846,-45.9306625384615
"57538","brazil_sao paulo_sao jose campos_reserva florestal prof, estrada turvo","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","São José dos Campos","reserva florestal prof augusto ruschi estrada turvo ( 4 ) | reserva florestal prof augusto ruschi estrada turvo depois do horto ( 3 ) | reserva florestal prof augusto ruschi estrada do turvo ( 1 ) | reserva florestal prof augusto ruschi estrada do turvo depois do horto ( 1 ) | reserva florestal prof augusto ruschi estrada turvo depios do horto ( 1 ) | reserva florestal prof augusto ruschi estrada turvo km 1 - 2 ( 1 )",-23.0809385692308,-45.9084332692308
"57915","brazil_sao paulo_sao jose rio preto_sao jose rio preto","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","São José do Rio Preto","sao jose do rio preto / mirassol estacao de coleta 1 borda da mata ( 2 ) | sao jose do rio preto instituto penal agricola (ipa) baixada com mata seca semi-decidua mata ciliar e regato dentro da mata ciliarumido e sombreado ( 2 ) | sao jose do rio preto mun campos do jordao floresta de araucaria ( 2 ) | sao jose do rio preto - mirassol (estacao de coleta 3) ( 1 ) | sao jose do rio preto - mirassol estacao de coleta 1 ( 1 ) | sao jose do rio preto estacao experimental de zootecnia ( 1 )",-20.80422542,-49.3702955015385
"58228","brazil_sao paulo_sao luiz paraitinga_parcela n78","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","São Luís do Paraitinga","parcela n78 nucleo santa virginia pe serra do marn781 tronco n1178 ( 1 ) | parcela n78 nucleo santa virginia pe serra do marn7810 bambu em decomposicao ed1 proximo n1167 ( 1 ) | parcela n78 nucleo santa virginia pe serra do marn7811 tronco n1167 ( 1 ) | parcela n78 nucleo santa virginia pe serra do marn7812 base de n1173 ( 1 ) | parcela n78 nucleo santa virginia pe serra do marn7813 tronco n1177 ( 1 ) | parcela n78 nucleo santa virginia pe serra do marn782 base de n1172 ( 1 )",-23.376992,-45.523603
"58694","brazil_sao paulo_sao paulo (聖保羅)","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","sao paulo (聖保羅)","parque estadual fontes do ipiranga",-22.2584562,-48.7420254
"58695","brazil_sao paulo_sao paulo (聖保羅)_parque estadual fontes ipiranga","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","sao paulo (聖保羅)","parque estadual fontes do ipiranga",-22.2584562,-48.7420254
"58803","brazil_sao paulo_sao paulo_""parque estado, on old maps """"parque agua funda""""","","gbif",13,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","",-23.6038782192308,-46.6313865507692
"59787","brazil_sao paulo_sao paulo_estado biol","","gbif_splink",13,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","est biol a serra sao paulo ( 10 ) | est biol a serra spr ( 3 )",-23.65041685,-46.64802516
