Origin Image,Barcode,Herbarium of Origin,Associated duplicates in Virtual Herbarium,Indicated duplicates the voucher specimen,Rank:,Scientific Name,"Determination qualifier (cf., aff. ou !)",Family,Genus,Species,subsp./var./forma,Author of Taxon,Determiner,Determination Date ,Type,Collector,Other Collectors,Collection Number,From:,To:,Plant description,Country,State,City,Description of Location,Elevation Minimum,Elevation Maximum,Measurement unit,Latitude Minimum,Latitude Maximum,Longitude Minimum,Longitude Maximum,Comments,Updated by,Updated
SPF,SPF00120681,SPF,,,Species,FABACEAE Senna silvestris (Vell.) H.S.Irwin & Barneby,,Fabaceae,Senna,silvestris,,(Vell.) H.S.Irwin & Barneby,Administrador,06/08/2019,no,"Salatino, MLF",,105,05/06/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120682,SPF,,,Species,FABACEAE Mimosa hirsutissima Mart.,,Fabaceae,Mimosa,hirsutissima,,Mart.,Administrador,29/11/2022,no,"Salatino, MLF",,176,06/01/1993,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120684,SPF,,,Species,FABACEAE Camptosema ellipticum (Desv.) Burkart,,Fabaceae,Camptosema,ellipticum,,(Desv.) Burkart,Administrador,29/11/2022,no,"Salatino, MLF",,206,24/03/1993,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120685,SPF,,,Species,FABACEAE Leptolobium dasycarpum Vogel,,Fabaceae,Leptolobium,dasycarpum,,Vogel,Administrador,29/11/2022,no,"Salatino, MLF",,81,27/03/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120686,SPF,,,Species,FABACEAE Leptolobium dasycarpum Vogel,,Fabaceae,Leptolobium,dasycarpum,,Vogel,Administrador,29/11/2022,no,"Salatino, MLF",,83,27/03/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120687,SPF,,,Species,FABACEAE Leptolobium dasycarpum Vogel,,Fabaceae,Leptolobium,dasycarpum,,Vogel,Administrador,29/11/2022,no,"Salatino, MLF",,214,24/03/1993,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120688,SPF,,,Genus,FABACEAE ,,Fabaceae,Copaifera,,,,Administrador,06/08/2019,no,"Salatino, MLF",,85a,25/04/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120689,SPF,,,Species,FABACEAE Aeschynomene marginata Benth.,,Fabaceae,Aeschynomene,marginata,,Benth.,Administrador,29/11/2022,no,"Salatino, MLF",,67,27/03/1992,,"Erva com ca. 0,80 m. Pétala creme com estrias roxas.",Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,"Erva com ca. 0,80 m. Pétala creme com estrias roxas.",,
SPF,SPF00120690,SPF,,,Species,FABACEAE Crotalaria maypurensis Kunth,,Fabaceae,Crotalaria,maypurensis,,Kunth,Administrador,29/11/2022,no,"Salatino, MLF",,78,27/03/1992,,"Erva, ca. 50 cm alt. Flores amarelo-ferrugineas.",Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,"Erva, ca. 50 cm alt. Flores amarelo-ferrugineas.",,
SPF,SPF00120691,SPF,,,Species,FABACEAE Machaerium acutifolium Vogel,,Fabaceae,Machaerium,acutifolium,,Vogel,Administrador,29/11/2022,no,"Salatino, MLF",,82,27/03/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120692,SPF,,,Species,FABACEAE Stylosanthes gracilis Kunth,,Fabaceae,Stylosanthes,gracilis,,Kunth,Administrador,29/11/2022,no,"Salatino, MLF",,22,29/02/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120693,SPF,,,Species,FABACEAE Stylosanthes acuminata M.B.Ferreira & Sousa Costa,,Fabaceae,Stylosanthes,acuminata,,M.B.Ferreira & Sousa Costa,Administrador,29/11/2022,no,"Salatino, MLF",,26,29/02/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120694,SPF,,,Species,FABACEAE Stylosanthes acuminata M.B.Ferreira & Sousa Costa,,Fabaceae,Stylosanthes,acuminata,,M.B.Ferreira & Sousa Costa,Administrador,29/11/2022,no,"Salatino, MLF",,33,29/02/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120695,SPF,,,Species,FABACEAE Stylosanthes gracilis Kunth,,Fabaceae,Stylosanthes,gracilis,,Kunth,Administrador,29/11/2022,no,"Salatino, MLF",,177,06/01/1993,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120696,SPF,,,Species,FABACEAE Stylosanthes scabra Vogel,,Fabaceae,Stylosanthes,scabra,,Vogel,Administrador,29/11/2022,no,"Salatino, MLF",,179,06/01/1993,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120697,SPF,,,Species,FABACEAE Stylosanthes gracilis Kunth,,Fabaceae,Stylosanthes,gracilis,,Kunth,Administrador,29/11/2022,no,"Salatino, MLF",,228,08/07/1993,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00120767,SPF,,,Species,FABACEAE Chamaecrista flexuosa (L.) Greene,,Fabaceae,Chamaecrista,flexuosa,,(L.) Greene,Administrador,29/11/2022,no,"Tozzi, AMGA",,94180,09/11/1994,,,Brasil,São Paulo,Cássia dos Coqueiros,,-9999,0,METRO,"21º 16' 52"" S",,"47º 10' 5"" W",,,,
SPF,SPF00120768,SPF,,,Species,FABACEAE Inga marginata Willd.,,Fabaceae,Inga,marginata,,Willd.,Administrador,06/08/2019,no,"Tozzi, AMGA",,9479,10/11/1994,,,Brasil,São Paulo,Santo Antônio da Alegria,,-9999,0,METRO,"21º 5' 10"" S",,"47º 9' 14"" W",,,,
SPF,SPF00120769,SPF,,,Species,FABACEAE Zornia reticulata Sm.,,Fabaceae,Zornia,reticulata,,Sm.,Administrador,06/08/2019,no,"Tozzi, AMGA",,94329,08/11/1994,,,Brasil,São Paulo,Caconde,,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00121329,SPF,,,Genus,FABACEAE ,,Fabaceae,Copaifera,,,,Administrador,06/08/2019,no,"Pereira-Noronha, MR",,1625,08/08/1995,,,Brasil,São Paulo,Suzanápolis,,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00121330,SPF,,,Species,FABACEAE Senegalia polyphylla (DC.) Britton & Rose,,Fabaceae,Senegalia,polyphylla,,(DC.) Britton & Rose,Administrador,29/11/2022,no,"Pereira-Noronha, MR",,1414,07/08/1995,,,Brasil,São Paulo,Andradina,Estação Experimental de Zootecnia de Andradina,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00121331,SPF,,,Species,FABACEAE Senegalia polyphylla (DC.) Britton & Rose,,Fabaceae,Senegalia,polyphylla,,(DC.) Britton & Rose,Administrador,29/11/2022,no,"Pereira-Noronha, MR",,MSP1019,11/04/1995,,,Brasil,São Paulo,Andradina,Estação Experimental de Zootecnia de Andradina,-9999,0,METRO,"20º 28' 12"" S",,"51º 20' 24"" W",,,,
SPF,SPF00121333,SPF,,,Species,FABACEAE Bowdichia virgilioides Kunth,,Fabaceae,Bowdichia,virgilioides,,Kunth,Administrador,06/08/2019,no,"Pereira-Noronha, MR",,1618,08/08/1995,,"Árvore 9m altura, flores roxo-anil, maioria em botão.; Cerrado junto ao rio.",Brasil,São Paulo,Suzanápolis,"Divisa com Pereira Barreto, próximo à ponte do Rio São José dos Dourados.",-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,"Árvore 9m altura, flores roxo-anil, maioria em botão.",,
SPF,SPF00122076,SPF,,,Species,FABACEAE Senna multijuga (Rich.) H.S.Irwin & Barneby,,Fabaceae,Senna,multijuga,,(Rich.) H.S.Irwin & Barneby,Administrador,29/11/2022,no,"Ferretti, AR",,84,14/12/1996,,,Brasil,São Paulo,Cunha,Estação Experimental da Serra do Mar,-9999,0,METRO,"23º 15' 25"" S",,"45º 2' 33"" W",,,,
SPF,SPF00122077,SPF,,,Species,FABACEAE Senna tropica (Vell.) H.S.Irwin & Barneby,,Fabaceae,Senna,tropica,,(Vell.) H.S.Irwin & Barneby,Administrador,29/11/2022,no,"Souza, JP",,774,12/12/1996,,,Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha.",-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122078,SPF,,,Species,FABACEAE Mimosa scabrella Benth.,,Fabaceae,Mimosa,scabrella,,Benth.,Administrador,29/11/2022,no,"Souza, JP",,775,12/12/1996,,,Brasil,São Paulo,Cunha,Parque Estadual da Serra do Mar,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122079,SPF,,,Species,FABACEAE Mimosa myuros Barneby,,Fabaceae,Mimosa,myuros,,Barneby,Administrador,29/11/2022,no,"Souza, JP",,925,15/12/1996,,,Brasil,São Paulo,Cunha,,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122081,SPF,,,Species,FABACEAE Inga marginata Willd.,,Fabaceae,Inga,marginata,,Willd.,Administrador,29/11/2022,no,"Ferretti, AR",,129,00/00/0,,,Brasil,São Paulo,Cunha,"Estação Experimental da Serra do Mar, Núcleo Cunha.",-9999,0,METRO,"23º 15' 25"" S",,"45º 2' 39"" W",,,,
SPF,SPF00122082,SPF,,,Subspecies,FABACEAE Inga vera subsp. affinis (DC.) T.D.Penn.,,Fabaceae,Inga,vera,affinis,(DC.) T.D.Penn.,Administrador,29/11/2022,no,"Ferretti, AR",,123,17/12/1996,,,Brasil,São Paulo,Cunha,Serra do Mar,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122084,SPF,,,Species,FABACEAE Inga sessilis (Vell.) Mart.,,Fabaceae,Inga,sessilis,,(Vell.) Mart.,Administrador,06/08/2019,no,"Ferretti, AR",,28,12/12/1996,,,Brasil,São Paulo,Cunha,"Estação Experimental da Serra do Mar, Núcleo Cunha.",-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122085,SPF,,,Species,FABACEAE Inga sessilis (Vell.) Mart.,,Fabaceae,Inga,sessilis,,(Vell.) Mart.,Administrador,06/08/2019,no,"Ferretti, AR",,38,12/12/1996,,,Brasil,São Paulo,Cunha,Estação Experimental da Serra do Mar,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122086,SPF,,,Genus,FABACEAE ,,Fabaceae,Dalbergia,,,,Administrador,06/08/2019,no,"Bertoncini, AP",,799,18/12/1996,,,Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha.",-9999,0,METRO,"23º 15' 25"" S",,"45º 2' 39"" W",,,,
SPF,SPF00122087,SPF,,,Genus,FABACEAE ,,Fabaceae,Trifolium,,,,Administrador,06/08/2019,no,"Souza, JP",,1020,17/12/1996,,,Brasil,São Paulo,Cunha,,-9999,0,METRO,"23º 15' 25"" S",,"45º 2' 33"" W",,,,
SPF,SPF00122088,SPF,,,Species,FABACEAE Crotalaria micans Link,,Fabaceae,Crotalaria,micans,,Link,Administrador,29/11/2022,no,"Franciosi, ERN",,6,14/12/1996,,"Arbusto, 3 m alt. Pétalas amarelas; sépalas esverdeadas; face abaxial da folha glaucescente.; Floresta Ombrófila densa, beira de estrada.",Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha.",-9999,0,METRO,"23º 9' 9"" S",,"45º 1' 24"" W",,"Arbusto, 3 m alt. Pétalas amarelas; sépalas esverdeadas; face abaxial da folha glaucescente.",,
SPF,SPF00122089,SPF,,,Species,FABACEAE Desmodium affine Schltdl.,,Fabaceae,Desmodium,affine,,Schltdl.,Administrador,29/11/2022,no,"Souza, JP",,1042,18/12/1996,,,Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha.",-9999,0,METRO,"23º 15' 25"" S",,"45º 2' 39"" W",,,,
SPF,SPF00122090,SPF,,,Species,FABACEAE Erythrina speciosa Andrews,,Fabaceae,Erythrina,speciosa,,Andrews,Administrador,29/11/2022,no,"Ferretti, AR",,116,18/12/1996,,,Brasil,São Paulo,Cunha,"Estação Experimental da Serra do Mar, Núcleo Cunha. Trilha da bacia experimental B à Cachoeira.",-9999,0,METRO,"23º 15' 25"" S",,"45º 2' 39"" W",,,,
SPF,SPF00122516,SPF,,,Genus,FABACEAE ,,Fabaceae,Mimosa,,,,Administrador,06/08/2019,no,"Salatino, MLF",,6,21/02/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122517,SPF,,,Variety,FABACEAE Mimosa radula subsp. calycina (Benth.) Barneby,,Fabaceae,Mimosa,radula,calycina,(Benth.) Barneby,Administrador,29/11/2022,no,"Salatino, MLF",,11,21/02/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122518,SPF,,,Species,FABACEAE Mimosa cf. dolens Vell.,CF,Fabaceae,Mimosa,dolens,,Vell.,Administrador,29/11/2022,no,"Salatino, MLF",,98,25/04/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122520,SPF,,,Variety,FABACEAE Mimosa dolens subsp. rigida (Benth.) Barneby,,Fabaceae,Mimosa,dolens,rigida,(Benth.) Barneby,Administrador,29/11/2022,no,"Salatino, MLF",,51,29/02/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122521,SPF,,,Species,FABACEAE Stryphnodendron rotundifolium Mart.,,Fabaceae,Stryphnodendron,rotundifolium,,Mart.,Administrador,29/11/2022,no,"Salatino, MLF",,106,05/06/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122522,SPF,,,Species,FABACEAE Stryphnodendron adstringens (Mart.) Coville,,Fabaceae,Stryphnodendron,adstringens,,(Mart.) Coville,Administrador,06/08/2019,no,"Salatino, MLF",,109,00/06/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122523,SPF,,,Species,FABACEAE Stryphnodendron adstringens (Mart.) Coville,,Fabaceae,Stryphnodendron,adstringens,,(Mart.) Coville,Administrador,06/08/2019,no,"Salatino, MLF",,150,10/10/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122524,SPF,,,Species,FABACEAE Stryphnodendron rotundifolium Mart.,,Fabaceae,Stryphnodendron,rotundifolium,,Mart.,Administrador,29/11/2022,no,"Salatino, MLF",,232,08/07/1993,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122525,SPF,,,Species,FABACEAE Leptolobium dasycarpum Vogel,,Fabaceae,Leptolobium,dasycarpum,,Vogel,Administrador,29/11/2022,no,"Salatino, MLF",,60,29/02/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122526,SPF,,,Species,FABACEAE Leptolobium elegans Vogel,,Fabaceae,Leptolobium,elegans,,Vogel,Administrador,29/11/2022,no,"Salatino, MLF",,158,21/11/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122527,SPF,,,Species,FABACEAE Aeschynomene marginata Benth.,,Fabaceae,Aeschynomene,marginata,,Benth.,Administrador,29/11/2022,no,"Salatino, MLF",,170,21/11/1992,,Flores brancas,Brasil,São Paulo,Pirassununga,"Cerrado de Emas, Cachoeira.",-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,Flores brancas,,
SPF,SPF00122528,SPF,,,Species,FABACEAE Camptosema ellipticum (Desv.) Burkart,,Fabaceae,Camptosema,ellipticum,,(Desv.) Burkart,Administrador,29/11/2022,no,"Salatino, MLF",,238,08/07/1993,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122529,SPF,,,Species,FABACEAE Crotalaria unifoliolata Benth.,,Fabaceae,Crotalaria,unifoliolata,,Benth.,Administrador,29/11/2022,no,"Salatino, MLF",,3,21/02/1992,,"Erva, ca. 50 cm alt. Flores com estandarte e alas vermelho-marrons e quilhas amarelas.",Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,"Erva, ca. 50 cm alt. Flores com estandarte e alas vermelho-marrons e quilhas amarelas.",,
SPF,SPF00122530,SPF,,,Species,FABACEAE Camptosema ellipticum (Desv.) Burkart,,Fabaceae,Camptosema,ellipticum,,(Desv.) Burkart,Administrador,29/11/2022,no,"Salatino, MLF",,114,29/08/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122531,SPF,,,Species,FABACEAE Machaerium acutifolium Vogel,,Fabaceae,Machaerium,acutifolium,,Vogel,Administrador,29/11/2022,no,"Salatino, MLF",,39,29/02/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122532,SPF,,,Species,FABACEAE Stylosanthes scabra Vogel,,Fabaceae,Stylosanthes,scabra,,Vogel,Administrador,29/11/2022,no,"Salatino, MLF",,95,25/04/1992,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00122536,SPF,,,Species,FABACEAE Platypodium elegans Vogel,,Fabaceae,Platypodium,elegans,,Vogel,Administrador,29/11/2022,no,"Rachid, M",,s.n.,27/11/1944,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00123146,SPF,,,Species,FABACEAE Desmodium incanum (Sw.) DC.,,Fabaceae,Desmodium,incanum,,(Sw.) DC.,Administrador,29/11/2022,no,"Rachid, M",,s.n.,07/12/1943,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00123147,SPF,,,Species,FABACEAE Crotalaria velutina Benth.,,Fabaceae,Crotalaria,velutina,,Benth.,Administrador,29/11/2022,no,"Rachid, M",,s.n.,30/04/1942,,Cerrado.,Brasil,São Paulo,Pirassununga,"Cerrado de Emas, Cachoeira de Emas.",-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00124843,SPF,,,Species,FABACEAE Dahlstedtia pinnata (Benth.) Malme,,Fabaceae,Dahlstedtia,pinnata,,(Benth.) Malme,Administrador,11/10/2023,no,"Oyakawa, J",,s.n.,08/11/1997,,,Brasil,São Paulo,Bertioga,Praia de Guaratuba.,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00124860,SPF,,,Species,FABACEAE Dioclea glabra Benth.,,Fabaceae,Dioclea,glabra,,Benth.,Administrador,06/08/2019,no,"Perecin, NL",,s.n.,00/00/0,,,Brasil,São Paulo,Andradina,,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00125075,SPF,,,Species,FABACEAE Bauhinia cf. rufa (Bong.) Steud.,CF,Fabaceae,Bauhinia,rufa,,(Bong.) Steud.,Administrador,11/10/2023,no,"Oliveira, AA",,3242,24/08/1997,,,Brasil,São Paulo,Descalvado,,700,950,METRO,"22º 0' 0"" S",,"47º 27' 0"" W",,,,
SPF,SPF00125076,SPF,,,Species,FABACEAE Schizolobium parahyba (Vell.) S.F.Blake,,Fabaceae,Schizolobium,parahyba,,(Vell.) S.F.Blake,Administrador,06/08/2019,no,"Oliveira, AA",,3255,24/08/1997,,,Brasil,São Paulo,Descalvado,,700,950,METRO,"22º 0' 0"" S",,"47º 45' 0"" W",,,,
SPF,SPF00125077,SPF,,,Species,FABACEAE Senna rostrata (Mart.) H.S.Irwin & Barneby,,Fabaceae,Senna,rostrata,,(Mart.) H.S.Irwin & Barneby,Administrador,11/10/2023,no,"Oliveira, AA",,3222,24/08/1997,,,Brasil,São Paulo,Descalvado,Fazenda Sant'Ana do Monte Alegre.,700,950,METRO,"22º 0' 0"" S",,"47º 45' 0"" W",,,,
SPF,SPF00125078,SPF,,,Species,FABACEAE Enterolobium cf. contortisiliquum (Vell.) Morong,CF,Fabaceae,Enterolobium,contortisiliquum,,(Vell.) Morong,Administrador,11/10/2023,no,"Oliveira, AA",,3244,24/08/1997,,,Brasil,São Paulo,Descalvado,,700,950,METRO,"22º 0' 0"" S",,"47º 27' 0"" W",,,,
SPF,SPF00125079,SPF,,,Subspecies,FABACEAE Inga vera subsp. affinis (DC.) T.D.Penn.,,Fabaceae,Inga,vera,affinis,(DC.) T.D.Penn.,Administrador,11/10/2023,no,"Oliveira, AA",,3261,24/08/1997,,,Brasil,São Paulo,Descalvado,Fazenda Sant'Ana do Monte Alegre.,700,950,METRO,"22º 0' 0"" S",,"47º 45' 0"" W",,,,
SPF,SPF00125081,SPF,,,Species,FABACEAE Pterodon emarginatus Vogel,,Fabaceae,Pterodon,emarginatus,,Vogel,Administrador,11/10/2023,no,"Oliveira, AA",,3235,24/08/1997,,,Brasil,São Paulo,Descalvado,,700,950,METRO,"22º 0' 0"" S",,"47º 27' 0"" W",,,,
SPF,SPF00125082,SPF,,,Species,FABACEAE Myroxylon peruiferum L.f.,,Fabaceae,Myroxylon,peruiferum,,L.f.,Administrador,06/08/2019,no,"Oliveira, AA",,3258,24/08/1997,,,Brasil,São Paulo,Descalvado,,700,950,METRO,"22º 0' 0"" S",,"47º 27' 0"" W",,,,
SPF,SPF00126376,SPF,,,Species,FABACEAE Leptolobium dasycarpum Vogel,,Fabaceae,Leptolobium,dasycarpum,,Vogel,Administrador,11/10/2023,no,"Batalha, M",,413,13/04/1994,,,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-9999,0,METRO,"22º 1' 12"" S",,"47º 17' 60"" W",,,,
SPF,SPF00128527,SPF,,,Species,FABACEAE Diptychandra aurantiaca Tul.,,Fabaceae,Diptychandra,aurantiaca,,Tul.,Administrador,11/10/2023,no,"Marcondes-Ferreira, W",,1511,06/11/1997,,,Brasil,São Paulo,Pedregulho,Estreito,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00128528,SPF,,,Species,FABACEAE Chamaecrista flexuosa (L.) Greene,,Fabaceae,Chamaecrista,flexuosa,,(L.) Greene,Administrador,06/08/2019,no,"Marcondes-Ferreira, W",,1644,06/11/1997,,,Brasil,São Paulo,Pedregulho,Estreito,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00128529,SPF,,,Species,FABACEAE Dimorphandra mollis Benth.,,Fabaceae,Dimorphandra,mollis,,Benth.,Administrador,06/08/2019,no,"Marcondes-Ferreira, W",,1637,06/11/1997,,,Brasil,São Paulo,Pedregulho,Estreito,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00128531,SPF,,,Species,FABACEAE Plathymenia reticulata Benth.,,Fabaceae,Plathymenia,reticulata,,Benth.,Administrador,11/10/2023,no,"Marcondes-Ferreira, W",,1617,06/11/1997,,,Brasil,São Paulo,Pedregulho,Estreito,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00128532,SPF,,,Variety,FABACEAE Calliandra dysantha subsp. macrocephala (Benth.) Barneby,,Fabaceae,Calliandra,dysantha,macrocephala,(Benth.) Barneby,Administrador,11/10/2023,no,"Marcondes-Ferreira, W",,1488,05/11/1997,,,Brasil,São Paulo,Pedregulho,Estreito,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00128533,SPF,,,Subspecies,FABACEAE Inga vera subsp. affinis (DC.) T.D.Penn.,,Fabaceae,Inga,vera,affinis,(DC.) T.D.Penn.,Administrador,11/10/2023,no,"Marcondes-Ferreira, W",,1519,06/11/1997,,,Brasil,São Paulo,Pedregulho,Estreito,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00128534,SPF,,,Genus,FABACEAE ,,Fabaceae,Mimosa,,,,Administrador,06/08/2019,no,"Marcondes-Ferreira, W",,1578,06/11/1997,,,Brasil,São Paulo,Pedregulho,Estreito,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00128536,SPF,,,Variety,FABACEAE Mimosa foliolosa aff. subsp. brevibractea Barneby,AFF,Fabaceae,Mimosa,foliolosa,brevibractea,Barneby,Administrador,11/10/2023,no,"Marcondes-Ferreira, W",,1634,06/11/1997,,,Brasil,São Paulo,Pedregulho,"Estreito, Próx. a faz. 3 Irmãos.",-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00128537,SPF,,,Species,FABACEAE Stryphnodendron rotundifolium Mart.,,Fabaceae,Stryphnodendron,rotundifolium,,Mart.,Administrador,11/10/2023,no,"Marcondes-Ferreira, W",,1681,07/11/1997,,,Brasil,São Paulo,Pedregulho,"Igaçaba, Morro Solteiro.",-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
SPF,SPF00128538,SPF,,,Genus,FABACEAE ,,Fabaceae,Diptychandra,,,,Administrador,06/08/2019,no,"Marcondes-Ferreira, W",,1491,05/11/1997,,,Brasil,São Paulo,Pedregulho,Estreito,-9999,0,METRO,"0º 0' 0"" S",,"0º 0' 0"" W",,,,
